MonYear,Year,MonthNo,Deaths,Treatment,Effective,Pop,StdPop,Time,Trend,OrigData,Cause,Data Table,Characteristic
"Nov., 2006",2006,11,154,0,1,46921248,469.21248,94,14,1,Combo,Table1,All
"Dec., 2006",2006,12,153,0,1,46921248,469.21248,95,15,1,Combo,Table1,All
"Jan., 2007",2007,1,117,0,1,47061688,470.61688,96,16,1,Combo,Table1,All
"Feb., 2007",2007,2,82,0,1,47061688,470.61688,97,17,1,Combo,Table1,All
"Mar., 2007",2007,3,106,0,1,47061688,470.61688,98,18,1,Combo,Table1,All
"Apr., 2007",2007,4,154,0,1,47061688,470.61688,99,19,1,Combo,Table1,All
"May, 2007",2007,5,149,0,1,47061688,470.61688,100,20,1,Combo,Table1,All
"Jun., 2007",2007,6,146,0,1,47061688,470.61688,101,21,1,Combo,Table1,All
"Jul., 2007",2007,7,155,0,1,47061688,470.61688,102,22,1,Combo,Table1,All
"Aug., 2007",2007,8,142,0,1,47061688,470.61688,103,23,1,Combo,Table1,All
"Sep., 2007",2007,9,120,0,1,47061688,470.61688,104,24,1,Combo,Table1,All
"Oct., 2007",2007,10,114,0,1,47061688,470.61688,105,25,1,Combo,Table1,All
"Nov., 2007",2007,11,130,0,1,47061688,470.61688,106,26,1,Combo,Table1,All
"Dec., 2007",2007,12,159,0,1,47061688,470.61688,107,27,1,Combo,Table1,All
"Jan., 2008",2008,1,104,0,1,47272413,472.72413,108,28,1,Combo,Table1,All
"Feb., 2008",2008,2,93,0,1,47272413,472.72413,109,29,1,Combo,Table1,All
"Mar., 2008",2008,3,110,0,1,47272413,472.72413,110,30,1,Combo,Table1,All
"Apr., 2008",2008,4,127,0,1,47272413,472.72413,111,31,1,Combo,Table1,All
"May, 2008",2008,5,125,0,1,47272413,472.72413,112,32,1,Combo,Table1,All
"Jun., 2008",2008,6,135,0,1,47272413,472.72413,113,33,1,Combo,Table1,All
"Jul., 2008",2008,7,138,0,1,47272413,472.72413,114,34,1,Combo,Table1,All
"Aug., 2008",2008,8,134,0,1,47272413,472.72413,115,35,1,Combo,Table1,All
"Sep., 2008",2008,9,134,0,1,47272413,472.72413,116,36,1,Combo,Table1,All
"Oct., 2008",2008,10,129,0,1,47272413,472.72413,117,37,1,Combo,Table1,All
"Nov., 2008",2008,11,118,0,1,47272413,472.72413,118,38,1,Combo,Table1,All
"Dec., 2008",2008,12,137,0,1,47272413,472.72413,119,39,1,Combo,Table1,All
"Jan., 2009",2009,1,110,0,1,47517501,475.17501,120,40,1,Combo,Table1,All
"Feb., 2009",2009,2,97,0,1,47517501,475.17501,121,41,1,Combo,Table1,All
"Mar., 2009",2009,3,97,0,1,47517501,475.17501,122,42,1,Combo,Table1,All
"Apr., 2009",2009,4,129,0,1,47517501,475.17501,123,43,1,Combo,Table1,All
"May, 2009",2009,5,117,0,1,47517501,475.17501,124,44,1,Combo,Table1,All
"Jun., 2009",2009,6,123,0,1,47517501,475.17501,125,45,1,Combo,Table1,All
"Jul., 2009",2009,7,143,0,1,47517501,475.17501,126,46,1,Combo,Table1,All
"Aug., 2009",2009,8,146,0,1,47517501,475.17501,127,47,1,Combo,Table1,All
"Sep., 2009",2009,9,109,0,1,47517501,475.17501,128,48,1,Combo,Table1,All
"Oct., 2009",2009,10,120,0,1,47517501,475.17501,129,49,1,Combo,Table1,All
"Nov., 2009",2009,11,115,0,1,47517501,475.17501,130,50,1,Combo,Table1,All
"Dec., 2009",2009,12,132,0,1,47517501,475.17501,131,51,1,Combo,Table1,All
"Jan., 2010",2010,1,107,0,1,47773381,477.73381,132,52,1,Combo,Table1,All
"Feb., 2010",2010,2,75,0,1,47773381,477.73381,133,53,1,Combo,Table1,All
"Mar., 2010",2010,3,117,0,1,47773381,477.73381,134,54,1,Combo,Table1,All
"Apr., 2010",2010,4,130,0,1,47773381,477.73381,135,55,1,Combo,Table1,All
"May, 2010",2010,5,118,0,1,47773381,477.73381,136,56,1,Combo,Table1,All
"Jun., 2010",2010,6,141,0,1,47773381,477.73381,137,57,1,Combo,Table1,All
"Jul., 2010",2010,7,153,0,1,47773381,477.73381,138,58,1,Combo,Table1,All
"Aug., 2010",2010,8,147,0,1,47773381,477.73381,139,59,1,Combo,Table1,All
"Sep., 2010",2010,9,154,0,1,47773381,477.73381,140,60,1,Combo,Table1,All
"Oct., 2010",2010,10,137,0,1,47773381,477.73381,141,61,1,Combo,Table1,All
"Nov., 2010",2010,11,107,0,1,47773381,477.73381,142,62,1,Combo,Table1,All
"Dec., 2010",2010,12,117,0,1,47773381,477.73381,143,63,1,Combo,Table1,All
"Jan., 2011",2011,1,92,0,1,48021946,480.21946,144,64,1,Combo,Table1,All
"Feb., 2011",2011,2,88,0,1,48021946,480.21946,145,65,1,Combo,Table1,All
"Mar., 2011",2011,3,119,0,1,48021946,480.21946,146,66,1,Combo,Table1,All
"Apr., 2011",2011,4,128,0,1,48021946,480.21946,147,67,1,Combo,Table1,All
"May, 2011",2011,5,129,0,1,48021946,480.21946,148,68,1,Combo,Table1,All
"Jun., 2011",2011,6,104,0,1,48021946,480.21946,149,69,1,Combo,Table1,All
"Jul., 2011",2011,7,160,0,1,48021946,480.21946,150,70,1,Combo,Table1,All
"Aug., 2011",2011,8,150,0,1,48021946,480.21946,151,71,1,Combo,Table1,All
"Sep., 2011",2011,9,135,0,1,48021946,480.21946,152,72,1,Combo,Table1,All
"Oct., 2011",2011,10,132,0,1,48021946,480.21946,153,73,1,Combo,Table1,All
"Nov., 2011",2011,11,116,0,1,48021946,480.21946,154,74,1,Combo,Table1,All
"Dec., 2011",2011,12,147,0,1,48021946,480.21946,155,75,1,Combo,Table1,All
"Jan., 2012",2012,1,105,0,1,48243129,482.43129,156,76,1,Combo,Table1,All
"Feb., 2012",2012,2,73,0,1,48243129,482.43129,157,77,1,Combo,Table1,All
"Mar., 2012",2012,3,108,0,1,48243129,482.43129,158,78,1,Combo,Table1,All
"Apr., 2012",2012,4,124,0,1,48243129,482.43129,159,79,1,Combo,Table1,All
"May, 2012",2012,5,114,0,1,48243129,482.43129,160,80,1,Combo,Table1,All
"Jun., 2012",2012,6,119,0,1,48243129,482.43129,161,81,1,Combo,Table1,All
"Jul., 2012",2012,7,177,0,1,48243129,482.43129,162,82,1,Combo,Table1,All
"Aug., 2012",2012,8,119,0,1,48243129,482.43129,163,83,1,Combo,Table1,All
"Sep., 2012",2012,9,127,0,1,48243129,482.43129,164,84,1,Combo,Table1,All
"Oct., 2012",2012,10,123,0,1,48243129,482.43129,165,85,1,Combo,Table1,All
"Nov., 2012",2012,11,121,0,1,48243129,482.43129,166,86,1,Combo,Table1,All
"Dec., 2012",2012,12,114,0,1,48243129,482.43129,167,87,1,Combo,Table1,All
"Jan., 2013",2013,1,113,0,1,48455783,484.55783,168,88,1,Combo,Table1,All
"Feb., 2013",2013,2,97,0,1,48455783,484.55783,169,89,1,Combo,Table1,All
"Mar., 2013",2013,3,98,0,1,48455783,484.55783,170,90,1,Combo,Table1,All
"Apr., 2013",2013,4,104,0,1,48455783,484.55783,171,91,1,Combo,Table1,All
"May, 2013",2013,5,131,0,1,48455783,484.55783,172,92,1,Combo,Table1,All
"Jun., 2013",2013,6,115,0,1,48455783,484.55783,173,93,1,Combo,Table1,All
"Jul., 2013",2013,7,138,0,1,48455783,484.55783,174,94,1,Combo,Table1,All
"Aug., 2013",2013,8,128,0,1,48455783,484.55783,175,95,1,Combo,Table1,All
"Sep., 2013",2013,9,107,0,1,48455783,484.55783,176,96,1,Combo,Table1,All
"Oct., 2013",2013,10,131,0,1,48455783,484.55783,177,97,1,Combo,Table1,All
"Nov., 2013",2013,11,122,0,1,48455783,484.55783,178,98,1,Combo,Table1,All
"Dec., 2013",2013,12,137,0,1,48455783,484.55783,179,99,1,Combo,Table1,All
"Jan., 2014",2014,1,107,0,1,48627233,486.27233,180,100,1,Combo,Table1,All
"Feb., 2014",2014,2,80,0,1,48627233,486.27233,181,101,1,Combo,Table1,All
"Mar., 2014",2014,3,101,0,1,48627233,486.27233,182,102,1,Combo,Table1,All
"Apr., 2014",2014,4,99,0,1,48627233,486.27233,183,103,1,Combo,Table1,All
"May, 2014",2014,5,110,0,1,48627233,486.27233,184,104,1,Combo,Table1,All
"Jun., 2014",2014,6,138,0,1,48627233,486.27233,185,105,1,Combo,Table1,All
"Jul., 2014",2014,7,110,0,1,48627233,486.27233,186,106,1,Combo,Table1,All
"Aug., 2014",2014,8,110,0,1,48627233,486.27233,187,107,1,Combo,Table1,All
"Sep., 2014",2014,9,120,0,1,48627233,486.27233,188,108,1,Combo,Table1,All
"Oct., 2014",2014,10,128,0,1,48627233,486.27233,189,109,1,Combo,Table1,All
"Nov., 2014",2014,11,130,0,1,48627233,486.27233,190,110,1,Combo,Table1,All
"Dec., 2014",2014,12,124,0,1,48627233,486.27233,191,111,1,Combo,Table1,All
"Jan., 2015",2015,1,120,0,1,48752142,487.52142,192,112,0,Combo,Table1,All
"Feb., 2015",2015,2,69,0,1,48752142,487.52142,193,113,0,Combo,Table1,All
"Mar., 2015",2015,3,97,0,1,48752142,487.52142,194,114,0,Combo,Table1,All
"Apr., 2015",2015,4,115,0,1,48752142,487.52142,195,115,0,Combo,Table1,All
"May, 2015",2015,5,136,0,1,48752142,487.52142,196,116,0,Combo,Table1,All
"Jun., 2015",2015,6,134,0,1,48752142,487.52142,197,117,0,Combo,Table1,All
"Jul., 2015",2015,7,137,0,1,48752142,487.52142,198,118,0,Combo,Table1,All
"Aug., 2015",2015,8,147,0,1,48752142,487.52142,199,119,0,Combo,Table1,All
"Sep., 2015",2015,9,145,0,1,48752142,487.52142,200,120,0,Combo,Table1,All
"Oct., 2015",2015,10,142,0,1,48752142,487.52142,201,121,0,Combo,Table1,All
"Nov., 2015",2015,11,128,0,1,48752142,487.52142,202,122,0,Combo,Table1,All
"Dec., 2015",2015,12,136,0,1,48752142,487.52142,203,123,0,Combo,Table1,All
"Jan., 2016",2016,1,124,0,1,48851636,488.51636,204,124,0,Combo,Table1,All
"Feb., 2016",2016,2,91,0,1,48851636,488.51636,205,125,0,Combo,Table1,All
"Mar., 2016",2016,3,103,0,1,48851636,488.51636,206,126,0,Combo,Table1,All
"Apr., 2016",2016,4,134,0,1,48851636,488.51636,207,127,0,Combo,Table1,All
"May, 2016",2016,5,127,0,1,48851636,488.51636,208,128,0,Combo,Table1,All
"Jun., 2016",2016,6,142,0,1,48851636,488.51636,209,129,0,Combo,Table1,All
"Jul., 2016",2016,7,145,0,1,48851636,488.51636,210,130,0,Combo,Table1,All
"Aug., 2016",2016,8,180,0,1,48851636,488.51636,211,131,0,Combo,Table1,All
"Sep., 2016",2016,9,159,0,1,48851636,488.51636,212,132,0,Combo,Table1,All
"Oct., 2016",2016,10,131,0,1,48851636,488.51636,213,133,0,Combo,Table1,All
"Nov., 2016",2016,11,163,0,1,48851636,488.51636,214,134,0,Combo,Table1,All
"Dec., 2016",2016,12,154,0,1,48851636,488.51636,215,135,0,Combo,Table1,All
"Jan., 1999",1999,1,602,1,0,15759421,157.59421,1,0,1,ComboCompare,Table1,All
"Feb., 1999",1999,2,506,1,0,15759421,157.59421,2,0,1,ComboCompare,Table1,All
"Mar., 1999",1999,3,594,1,0,15759421,157.59421,3,0,1,ComboCompare,Table1,All
"Apr., 1999",1999,4,552,1,0,15759421,157.59421,4,0,1,ComboCompare,Table1,All
"May, 1999",1999,5,635,1,0,15759421,157.59421,5,0,1,ComboCompare,Table1,All
"Jun., 1999",1999,6,548,1,0,15759421,157.59421,6,0,1,ComboCompare,Table1,All
"Jul., 1999",1999,7,610,1,0,15759421,157.59421,7,0,1,ComboCompare,Table1,All
"Aug., 1999",1999,8,628,1,0,15759421,157.59421,8,0,1,ComboCompare,Table1,All
"Sep., 1999",1999,9,546,1,0,15759421,157.59421,9,0,1,ComboCompare,Table1,All
"Oct., 1999",1999,10,631,1,0,15759421,157.59421,10,0,1,ComboCompare,Table1,All
"Nov., 1999",1999,11,550,1,0,15759421,157.59421,11,0,1,ComboCompare,Table1,All
"Dec., 1999",1999,12,639,1,0,15759421,157.59421,12,0,1,ComboCompare,Table1,All
"Jan., 2000",2000,1,641,1,0,16047515,160.47515,13,0,1,ComboCompare,Table1,All
"Feb., 2000",2000,2,594,1,0,16047515,160.47515,14,0,1,ComboCompare,Table1,All
"Mar., 2000",2000,3,635,1,0,16047515,160.47515,15,0,1,ComboCompare,Table1,All
"Apr., 2000",2000,4,657,1,0,16047515,160.47515,16,0,1,ComboCompare,Table1,All
"May, 2000",2000,5,684,1,0,16047515,160.47515,17,0,1,ComboCompare,Table1,All
"Jun., 2000",2000,6,602,1,0,16047515,160.47515,18,0,1,ComboCompare,Table1,All
"Jul., 2000",2000,7,540,1,0,16047515,160.47515,19,0,1,ComboCompare,Table1,All
"Aug., 2000",2000,8,580,1,0,16047515,160.47515,20,0,1,ComboCompare,Table1,All
"Sep., 2000",2000,9,563,1,0,16047515,160.47515,21,0,1,ComboCompare,Table1,All
"Oct., 2000",2000,10,553,1,0,16047515,160.47515,22,0,1,ComboCompare,Table1,All
"Nov., 2000",2000,11,587,1,0,16047515,160.47515,23,0,1,ComboCompare,Table1,All
"Dec., 2000",2000,12,677,1,0,16047515,160.47515,24,0,1,ComboCompare,Table1,All
"Jan., 2001",2001,1,689,1,0,16356966,163.56966,25,0,1,ComboCompare,Table1,All
"Feb., 2001",2001,2,619,1,0,16356966,163.56966,26,0,1,ComboCompare,Table1,All
"Mar., 2001",2001,3,627,1,0,16356966,163.56966,27,0,1,ComboCompare,Table1,All
"Apr., 2001",2001,4,705,1,0,16356966,163.56966,28,0,1,ComboCompare,Table1,All
"May, 2001",2001,5,672,1,0,16356966,163.56966,29,0,1,ComboCompare,Table1,All
"Jun., 2001",2001,6,670,1,0,16356966,163.56966,30,0,1,ComboCompare,Table1,All
"Jul., 2001",2001,7,701,1,0,16356966,163.56966,31,0,1,ComboCompare,Table1,All
"Aug., 2001",2001,8,684,1,0,16356966,163.56966,32,0,1,ComboCompare,Table1,All
"Sep., 2001",2001,9,636,1,0,16356966,163.56966,33,0,1,ComboCompare,Table1,All
"Oct., 2001",2001,10,687,1,0,16356966,163.56966,34,0,1,ComboCompare,Table1,All
"Nov., 2001",2001,11,660,1,0,16356966,163.56966,35,0,1,ComboCompare,Table1,All
"Dec., 2001",2001,12,722,1,0,16356966,163.56966,36,0,1,ComboCompare,Table1,All
"Jan., 2002",2002,1,679,1,0,16689370,166.8937,37,0,1,ComboCompare,Table1,All
"Feb., 2002",2002,2,647,1,0,16689370,166.8937,38,0,1,ComboCompare,Table1,All
"Mar., 2002",2002,3,719,1,0,16689370,166.8937,39,0,1,ComboCompare,Table1,All
"Apr., 2002",2002,4,754,1,0,16689370,166.8937,40,0,1,ComboCompare,Table1,All
"May, 2002",2002,5,739,1,0,16689370,166.8937,41,0,1,ComboCompare,Table1,All
"Jun., 2002",2002,6,676,1,0,16689370,166.8937,42,0,1,ComboCompare,Table1,All
"Jul., 2002",2002,7,754,1,0,16689370,166.8937,43,0,1,ComboCompare,Table1,All
"Aug., 2002",2002,8,711,1,0,16689370,166.8937,44,0,1,ComboCompare,Table1,All
"Sep., 2002",2002,9,718,1,0,16689370,166.8937,45,0,1,ComboCompare,Table1,All
"Oct., 2002",2002,10,699,1,0,16689370,166.8937,46,0,1,ComboCompare,Table1,All
"Nov., 2002",2002,11,696,1,0,16689370,166.8937,47,0,1,ComboCompare,Table1,All
"Dec., 2002",2002,12,759,1,0,16689370,166.8937,48,0,1,ComboCompare,Table1,All
"Jan., 2003",2003,1,741,1,0,17004085,170.04085,49,0,1,ComboCompare,Table1,All
"Feb., 2003",2003,2,689,1,0,17004085,170.04085,50,0,1,ComboCompare,Table1,All
"Mar., 2003",2003,3,783,1,0,17004085,170.04085,51,0,1,ComboCompare,Table1,All
"Apr., 2003",2003,4,750,1,0,17004085,170.04085,52,0,1,ComboCompare,Table1,All
"May, 2003",2003,5,808,1,0,17004085,170.04085,53,0,1,ComboCompare,Table1,All
"Jun., 2003",2003,6,756,1,0,17004085,170.04085,54,0,1,ComboCompare,Table1,All
"Jul., 2003",2003,7,740,1,0,17004085,170.04085,55,0,1,ComboCompare,Table1,All
"Aug., 2003",2003,8,792,1,0,17004085,170.04085,56,0,1,ComboCompare,Table1,All
"Sep., 2003",2003,9,732,1,0,17004085,170.04085,57,0,1,ComboCompare,Table1,All
"Oct., 2003",2003,10,792,1,0,17004085,170.04085,58,0,1,ComboCompare,Table1,All
"Nov., 2003",2003,11,750,1,0,17004085,170.04085,59,0,1,ComboCompare,Table1,All
"Dec., 2003",2003,12,692,1,0,17004085,170.04085,60,0,1,ComboCompare,Table1,All
"Jan., 2004",2004,1,769,1,0,17415318,174.15318,61,0,1,ComboCompare,Table1,All
"Feb., 2004",2004,2,672,1,0,17415318,174.15318,62,0,1,ComboCompare,Table1,All
"Mar., 2004",2004,3,812,1,0,17415318,174.15318,63,0,1,ComboCompare,Table1,All
"Apr., 2004",2004,4,762,1,0,17415318,174.15318,64,0,1,ComboCompare,Table1,All
"May, 2004",2004,5,789,1,0,17415318,174.15318,65,0,1,ComboCompare,Table1,All
"Jun., 2004",2004,6,827,1,0,17415318,174.15318,66,0,1,ComboCompare,Table1,All
"Jul., 2004",2004,7,788,1,0,17415318,174.15318,67,0,1,ComboCompare,Table1,All
"Aug., 2004",2004,8,786,1,0,17415318,174.15318,68,0,1,ComboCompare,Table1,All
"Sep., 2004",2004,9,797,1,0,17415318,174.15318,69,0,1,ComboCompare,Table1,All
"Oct., 2004",2004,10,829,1,0,17415318,174.15318,70,0,1,ComboCompare,Table1,All
"Nov., 2004",2004,11,748,1,0,17415318,174.15318,71,0,1,ComboCompare,Table1,All
"Dec., 2004",2004,12,832,1,0,17415318,174.15318,72,0,1,ComboCompare,Table1,All
"Jan., 2005",2005,1,816,1,0,17842038,178.42038,73,0,1,ComboCompare,Table1,All
"Feb., 2005",2005,2,731,1,0,17842038,178.42038,74,0,1,ComboCompare,Table1,All
"Mar., 2005",2005,3,828,1,0,17842038,178.42038,75,0,1,ComboCompare,Table1,All
"Apr., 2005",2005,4,843,1,0,17842038,178.42038,76,0,1,ComboCompare,Table1,All
"May, 2005",2005,5,832,1,0,17842038,178.42038,77,0,1,ComboCompare,Table1,All
"Jun., 2005",2005,6,784,1,0,17842038,178.42038,78,0,1,ComboCompare,Table1,All
"Jul., 2005",2005,7,914,1,0,17842038,178.42038,79,0,1,ComboCompare,Table1,All
"Aug., 2005",2005,8,839,1,0,17842038,178.42038,80,0,1,ComboCompare,Table1,All
"Sep., 2005",2005,9,811,1,0,17842038,178.42038,81,0,1,ComboCompare,Table1,All
"Oct., 2005",2005,10,908,1,1,17842038,178.42038,82,1,1,ComboCompare,Table1,All
"Nov., 2005",2005,11,866,1,1,17842038,178.42038,83,2,1,ComboCompare,Table1,All
"Dec., 2005",2005,12,847,1,1,17842038,178.42038,84,3,1,ComboCompare,Table1,All
"Jan., 2006",2006,1,906,1,1,18166990,181.6699,85,4,1,ComboCompare,Table1,All
"Feb., 2006",2006,2,793,1,1,18166990,181.6699,86,5,1,ComboCompare,Table1,All
"Mar., 2006",2006,3,841,1,1,18166990,181.6699,87,6,1,ComboCompare,Table1,All
"Apr., 2006",2006,4,887,1,1,18166990,181.6699,88,7,1,ComboCompare,Table1,All
"May, 2006",2006,5,902,1,1,18166990,181.6699,89,8,1,ComboCompare,Table1,All
"Jun., 2006",2006,6,841,1,1,18166990,181.6699,90,9,1,ComboCompare,Table1,All
"Jul., 2006",2006,7,883,1,1,18166990,181.6699,91,10,1,ComboCompare,Table1,All
"Aug., 2006",2006,8,864,1,1,18166990,181.6699,92,11,1,ComboCompare,Table1,All
"Sep., 2006",2006,9,782,1,1,18166990,181.6699,93,12,1,ComboCompare,Table1,All
"Oct., 2006",2006,10,872,1,1,18166990,181.6699,94,13,1,ComboCompare,Table1,All
"Nov., 2006",2006,11,825,1,1,18166990,181.6699,95,14,1,ComboCompare,Table1,All
"Dec., 2006",2006,12,878,1,1,18166990,181.6699,96,15,1,ComboCompare,Table1,All
"Jan., 2007",2007,1,919,1,1,18367842,183.67842,97,16,1,ComboCompare,Table1,All
"Feb., 2007",2007,2,814,1,1,18367842,183.67842,98,17,1,ComboCompare,Table1,All
"Mar., 2007",2007,3,977,1,1,18367842,183.67842,99,18,1,ComboCompare,Table1,All
"Apr., 2007",2007,4,917,1,1,18367842,183.67842,100,19,1,ComboCompare,Table1,All
"May, 2007",2007,5,918,1,1,18367842,183.67842,101,20,1,ComboCompare,Table1,All
"Jun., 2007",2007,6,869,1,1,18367842,183.67842,102,21,1,ComboCompare,Table1,All
"Jul., 2007",2007,7,883,1,1,18367842,183.67842,103,22,1,ComboCompare,Table1,All
"Aug., 2007",2007,8,856,1,1,18367842,183.67842,104,23,1,ComboCompare,Table1,All
"Sep., 2007",2007,9,789,1,1,18367842,183.67842,105,24,1,ComboCompare,Table1,All
"Oct., 2007",2007,10,851,1,1,18367842,183.67842,106,25,1,ComboCompare,Table1,All
"Nov., 2007",2007,11,840,1,1,18367842,183.67842,107,26,1,ComboCompare,Table1,All
"Dec., 2007",2007,12,934,1,1,18367842,183.67842,108,27,1,ComboCompare,Table1,All
"Jan., 2008",2008,1,859,1,1,18527305,185.27305,109,28,1,ComboCompare,Table1,All
"Feb., 2008",2008,2,821,1,1,18527305,185.27305,110,29,1,ComboCompare,Table1,All
"Mar., 2008",2008,3,970,1,1,18527305,185.27305,111,30,1,ComboCompare,Table1,All
"Apr., 2008",2008,4,920,1,1,18527305,185.27305,112,31,1,ComboCompare,Table1,All
"May, 2008",2008,5,927,1,1,18527305,185.27305,113,32,1,ComboCompare,Table1,All
"Jun., 2008",2008,6,881,1,1,18527305,185.27305,114,33,1,ComboCompare,Table1,All
"Jul., 2008",2008,7,833,1,1,18527305,185.27305,115,34,1,ComboCompare,Table1,All
"Aug., 2008",2008,8,825,1,1,18527305,185.27305,116,35,1,ComboCompare,Table1,All
"Sep., 2008",2008,9,837,1,1,18527305,185.27305,117,36,1,ComboCompare,Table1,All
"Oct., 2008",2008,10,820,1,1,18527305,185.27305,118,37,1,ComboCompare,Table1,All
"Nov., 2008",2008,11,832,1,1,18527305,185.27305,119,38,1,ComboCompare,Table1,All
"Dec., 2008",2008,12,895,1,1,18527305,185.27305,120,39,1,ComboCompare,Table1,All
"Jan., 2009",2009,1,830,1,1,18652644,186.52644,121,40,1,ComboCompare,Table1,All
"Feb., 2009",2009,2,775,1,1,18652644,186.52644,122,41,1,ComboCompare,Table1,All
"Mar., 2009",2009,3,895,1,1,18652644,186.52644,123,42,1,ComboCompare,Table1,All
"Apr., 2009",2009,4,826,1,1,18652644,186.52644,124,43,1,ComboCompare,Table1,All
"May, 2009",2009,5,881,1,1,18652644,186.52644,125,44,1,ComboCompare,Table1,All
"Jun., 2009",2009,6,860,1,1,18652644,186.52644,126,45,1,ComboCompare,Table1,All
"Jul., 2009",2009,7,857,1,1,18652644,186.52644,127,46,1,ComboCompare,Table1,All
"Aug., 2009",2009,8,847,1,1,18652644,186.52644,128,47,1,ComboCompare,Table1,All
"Sep., 2009",2009,9,789,1,1,18652644,186.52644,129,48,1,ComboCompare,Table1,All
"Oct., 2009",2009,10,840,1,1,18652644,186.52644,130,49,1,ComboCompare,Table1,All
"Nov., 2009",2009,11,834,1,1,18652644,186.52644,131,50,1,ComboCompare,Table1,All
"Dec., 2009",2009,12,851,1,1,18652644,186.52644,132,51,1,ComboCompare,Table1,All
"Jan., 2010",2010,1,870,1,1,18846461,188.46461,133,52,1,ComboCompare,Table1,All
"Feb., 2010",2010,2,757,1,1,18846461,188.46461,134,53,1,ComboCompare,Table1,All
"Mar., 2010",2010,3,936,1,1,18846461,188.46461,135,54,1,ComboCompare,Table1,All
"Apr., 2010",2010,4,847,1,1,18846461,188.46461,136,55,1,ComboCompare,Table1,All
"May, 2010",2010,5,894,1,1,18846461,188.46461,137,56,1,ComboCompare,Table1,All
"Jun., 2010",2010,6,832,1,1,18846461,188.46461,138,57,1,ComboCompare,Table1,All
"Jul., 2010",2010,7,837,1,1,18846461,188.46461,139,58,1,ComboCompare,Table1,All
"Aug., 2010",2010,8,872,1,1,18846461,188.46461,140,59,1,ComboCompare,Table1,All
"Sep., 2010",2010,9,819,1,1,18846461,188.46461,141,60,1,ComboCompare,Table1,All
"Oct., 2010",2010,10,843,1,1,18846461,188.46461,142,61,1,ComboCompare,Table1,All
"Nov., 2010",2010,11,826,1,1,18846461,188.46461,143,62,1,ComboCompare,Table1,All
"Dec., 2010",2010,12,827,1,1,18846461,188.46461,144,63,1,ComboCompare,Table1,All
"Jan., 2011",2011,1,920,1,1,19097369,190.97369,145,64,1,ComboCompare,Table1,All
"Feb., 2011",2011,2,809,1,1,19097369,190.97369,146,65,1,ComboCompare,Table1,All
"Mar., 2011",2011,3,912,1,1,19097369,190.97369,147,66,1,ComboCompare,Table1,All
"Apr., 2011",2011,4,853,1,1,19097369,190.97369,148,67,1,ComboCompare,Table1,All
"May, 2011",2011,5,921,1,1,19097369,190.97369,149,68,1,ComboCompare,Table1,All
"Jun., 2011",2011,6,811,1,1,19097369,190.97369,150,69,1,ComboCompare,Table1,All
"Jul., 2011",2011,7,869,1,1,19097369,190.97369,151,70,1,ComboCompare,Table1,All
"Aug., 2011",2011,8,830,1,1,19097369,190.97369,152,71,1,ComboCompare,Table1,All
"Sep., 2011",2011,9,788,1,1,19097369,190.97369,153,72,1,ComboCompare,Table1,All
"Oct., 2011",2011,10,834,1,1,19097369,190.97369,154,73,1,ComboCompare,Table1,All
"Nov., 2011",2011,11,851,1,1,19097369,190.97369,155,74,1,ComboCompare,Table1,All
"Dec., 2011",2011,12,816,1,1,19097369,190.97369,156,75,1,ComboCompare,Table1,All
"Jan., 2012",2012,1,887,1,1,19341327,193.41327,157,76,1,ComboCompare,Table1,All
"Feb., 2012",2012,2,773,1,1,19341327,193.41327,158,77,1,ComboCompare,Table1,All
"Mar., 2012",2012,3,891,1,1,19341327,193.41327,159,78,1,ComboCompare,Table1,All
"Apr., 2012",2012,4,851,1,1,19341327,193.41327,160,79,1,ComboCompare,Table1,All
"May, 2012",2012,5,833,1,1,19341327,193.41327,161,80,1,ComboCompare,Table1,All
"Jun., 2012",2012,6,811,1,1,19341327,193.41327,162,81,1,ComboCompare,Table1,All
"Jul., 2012",2012,7,870,1,1,19341327,193.41327,163,82,1,ComboCompare,Table1,All
"Aug., 2012",2012,8,824,1,1,19341327,193.41327,164,83,1,ComboCompare,Table1,All
"Sep., 2012",2012,9,806,1,1,19341327,193.41327,165,84,1,ComboCompare,Table1,All
"Oct., 2012",2012,10,838,1,1,19341327,193.41327,166,85,1,ComboCompare,Table1,All
"Nov., 2012",2012,11,843,1,1,19341327,193.41327,167,86,1,ComboCompare,Table1,All
"Dec., 2012",2012,12,899,1,1,19341327,193.41327,168,87,1,ComboCompare,Table1,All
"Jan., 2013",2013,1,911,1,1,19584927,195.84927,169,88,1,ComboCompare,Table1,All
