State,MonYear,Year,MonthNo,Characteristic,Deaths,Cause,Treatment,Population
FL,"Jun., 1999",1999,6,F,17,Firearm Suicide,1,8179333
FL,"Jul., 1999",1999,7,F,23,Firearm Suicide,1,8179333
FL,"Aug., 1999",1999,8,F,12,Firearm Suicide,1,8179333
FL,"Sep., 1999",1999,9,F,16,Firearm Suicide,1,8179333
FL,"Oct., 1999",1999,10,F,15,Firearm Suicide,1,8179333
FL,"Nov., 1999",1999,11,F,13,Firearm Suicide,1,8179333
FL,"Dec., 1999",1999,12,F,18,Firearm Suicide,1,8179333
FL,"Jan., 2000",2000,1,F,18,Firearm Suicide,1,8217314
FL,"Feb., 2000",2000,2,F,15,Firearm Suicide,1,8217314
FL,"Mar., 2000",2000,3,F,10,Firearm Suicide,1,8217314
FL,"Apr., 2000",2000,4,F,13,Firearm Suicide,1,8217314
FL,"May, 2000",2000,5,F,17,Firearm Suicide,1,8217314
FL,"Jun., 2000",2000,6,F,19,Firearm Suicide,1,8217314
FL,"Jul., 2000",2000,7,F,20,Firearm Suicide,1,8217314
FL,"Aug., 2000",2000,8,F,12,Firearm Suicide,1,8217314
FL,"Sep., 2000",2000,9,F,12,Firearm Suicide,1,8217314
FL,"Oct., 2000",2000,10,F,,Firearm Suicide,1,8217314
FL,"Nov., 2000",2000,11,F,,Firearm Suicide,1,8217314
FL,"Dec., 2000",2000,12,F,16,Firearm Suicide,1,8217314
FL,"Jan., 2001",2001,1,F,,Firearm Suicide,1,8372776
FL,"Feb., 2001",2001,2,F,11,Firearm Suicide,1,8372776
FL,"Mar., 2001",2001,3,F,17,Firearm Suicide,1,8372776
FL,"Apr., 2001",2001,4,F,15,Firearm Suicide,1,8372776
FL,"May, 2001",2001,5,F,15,Firearm Suicide,1,8372776
FL,"Jun., 2001",2001,6,F,17,Firearm Suicide,1,8372776
FL,"Jul., 2001",2001,7,F,16,Firearm Suicide,1,8372776
FL,"Aug., 2001",2001,8,F,10,Firearm Suicide,1,8372776
FL,"Sep., 2001",2001,9,F,,Firearm Suicide,1,8372776
FL,"Oct., 2001",2001,10,F,13,Firearm Suicide,1,8372776
FL,"Nov., 2001",2001,11,F,18,Firearm Suicide,1,8372776
FL,"Dec., 2001",2001,12,F,11,Firearm Suicide,1,8372776
FL,"Jan., 2002",2002,1,F,10,Firearm Suicide,1,8541734
FL,"Feb., 2002",2002,2,F,12,Firearm Suicide,1,8541734
FL,"Mar., 2002",2002,3,F,18,Firearm Suicide,1,8541734
FL,"Apr., 2002",2002,4,F,18,Firearm Suicide,1,8541734
FL,"May, 2002",2002,5,F,16,Firearm Suicide,1,8541734
FL,"Jun., 2002",2002,6,F,14,Firearm Suicide,1,8541734
FL,"Jul., 2002",2002,7,F,10,Firearm Suicide,1,8541734
FL,"Aug., 2002",2002,8,F,15,Firearm Suicide,1,8541734
FL,"Sep., 2002",2002,9,F,16,Firearm Suicide,1,8541734
FL,"Oct., 2002",2002,10,F,13,Firearm Suicide,1,8541734
FL,"Nov., 2002",2002,11,F,10,Firearm Suicide,1,8541734
FL,"Dec., 2002",2002,12,F,14,Firearm Suicide,1,8541734
FL,"Jan., 2003",2003,1,F,11,Firearm Suicide,1,8697573
FL,"Feb., 2003",2003,2,F,,Firearm Suicide,1,8697573
FL,"Mar., 2003",2003,3,F,17,Firearm Suicide,1,8697573
FL,"Apr., 2003",2003,4,F,23,Firearm Suicide,1,8697573
FL,"May, 2003",2003,5,F,12,Firearm Suicide,1,8697573
FL,"Jun., 2003",2003,6,F,14,Firearm Suicide,1,8697573
FL,"Jul., 2003",2003,7,F,16,Firearm Suicide,1,8697573
FL,"Aug., 2003",2003,8,F,14,Firearm Suicide,1,8697573
FL,"Sep., 2003",2003,9,F,,Firearm Suicide,1,8697573
FL,"Oct., 2003",2003,10,F,19,Firearm Suicide,1,8697573
FL,"Nov., 2003",2003,11,F,11,Firearm Suicide,1,8697573
FL,"Dec., 2003",2003,12,F,11,Firearm Suicide,1,8697573
FL,"Jan., 2004",2004,1,F,15,Firearm Suicide,1,8902447
FL,"Feb., 2004",2004,2,F,17,Firearm Suicide,1,8902447
FL,"Mar., 2004",2004,3,F,18,Firearm Suicide,1,8902447
FL,"Apr., 2004",2004,4,F,21,Firearm Suicide,1,8902447
FL,"May, 2004",2004,5,F,14,Firearm Suicide,1,8902447
FL,"Jun., 2004",2004,6,F,18,Firearm Suicide,1,8902447
FL,"Jul., 2004",2004,7,F,25,Firearm Suicide,1,8902447
FL,"Aug., 2004",2004,8,F,17,Firearm Suicide,1,8902447
FL,"Sep., 2004",2004,9,F,16,Firearm Suicide,1,8902447
FL,"Oct., 2004",2004,10,F,12,Firearm Suicide,1,8902447
FL,"Nov., 2004",2004,11,F,14,Firearm Suicide,1,8902447
FL,"Dec., 2004",2004,12,F,16,Firearm Suicide,1,8902447
FL,"Jan., 2005",2005,1,F,20,Firearm Suicide,1,9117950
FL,"Feb., 2005",2005,2,F,22,Firearm Suicide,1,9117950
FL,"Mar., 2005",2005,3,F,15,Firearm Suicide,1,9117950
FL,"Apr., 2005",2005,4,F,21,Firearm Suicide,1,9117950
FL,"May, 2005",2005,5,F,12,Firearm Suicide,1,9117950
FL,"Jun., 2005",2005,6,F,16,Firearm Suicide,1,9117950
FL,"Jul., 2005",2005,7,F,,Firearm Suicide,1,9117950
FL,"Aug., 2005",2005,8,F,21,Firearm Suicide,1,9117950
FL,"Sep., 2005",2005,9,F,17,Firearm Suicide,1,9117950
FL,"Oct., 2005",2005,10,F,14,Firearm Suicide,1,9117950
FL,"Nov., 2005",2005,11,F,12,Firearm Suicide,1,9117950
FL,"Dec., 2005",2005,12,F,,Firearm Suicide,1,9117950
FL,"Jan., 2006",2006,1,F,17,Firearm Suicide,1,9280080
FL,"Feb., 2006",2006,2,F,12,Firearm Suicide,1,9280080
FL,"Mar., 2006",2006,3,F,15,Firearm Suicide,1,9280080
FL,"Apr., 2006",2006,4,F,13,Firearm Suicide,1,9280080
FL,"May, 2006",2006,5,F,11,Firearm Suicide,1,9280080
FL,"Jun., 2006",2006,6,F,17,Firearm Suicide,1,9280080
FL,"Jul., 2006",2006,7,F,12,Firearm Suicide,1,9280080
FL,"Aug., 2006",2006,8,F,14,Firearm Suicide,1,9280080
FL,"Sep., 2006",2006,9,F,30,Firearm Suicide,1,9280080
FL,"Oct., 2006",2006,10,F,18,Firearm Suicide,1,9280080
FL,"Nov., 2006",2006,11,F,10,Firearm Suicide,1,9280080
FL,"Dec., 2006",2006,12,F,12,Firearm Suicide,1,9280080
FL,"Jan., 2007",2007,1,F,10,Firearm Suicide,1,9378587
FL,"Feb., 2007",2007,2,F,14,Firearm Suicide,1,9378587
FL,"Mar., 2007",2007,3,F,11,Firearm Suicide,1,9378587
FL,"Apr., 2007",2007,4,F,18,Firearm Suicide,1,9378587
FL,"May, 2007",2007,5,F,11,Firearm Suicide,1,9378587
FL,"Jun., 2007",2007,6,F,21,Firearm Suicide,1,9378587
FL,"Jul., 2007",2007,7,F,24,Firearm Suicide,1,9378587
FL,"Aug., 2007",2007,8,F,17,Firearm Suicide,1,9378587
FL,"Sep., 2007",2007,9,F,16,Firearm Suicide,1,9378587
FL,"Oct., 2007",2007,10,F,18,Firearm Suicide,1,9378587
FL,"Nov., 2007",2007,11,F,14,Firearm Suicide,1,9378587
FL,"Dec., 2007",2007,12,F,11,Firearm Suicide,1,9378587
FL,"Jan., 2008",2008,1,F,16,Firearm Suicide,1,9465279
FL,"Feb., 2008",2008,2,F,19,Firearm Suicide,1,9465279
FL,"Mar., 2008",2008,3,F,17,Firearm Suicide,1,9465279
FL,"Apr., 2008",2008,4,F,14,Firearm Suicide,1,9465279
FL,"May, 2008",2008,5,F,16,Firearm Suicide,1,9465279
FL,"Jun., 2008",2008,6,F,19,Firearm Suicide,1,9465279
FL,"Jul., 2008",2008,7,F,21,Firearm Suicide,1,9465279
FL,"Aug., 2008",2008,8,F,21,Firearm Suicide,1,9465279
FL,"Sep., 2008",2008,9,F,24,Firearm Suicide,1,9465279
FL,"Oct., 2008",2008,10,F,19,Firearm Suicide,1,9465279
FL,"Nov., 2008",2008,11,F,,Firearm Suicide,1,9465279
FL,"Dec., 2008",2008,12,F,16,Firearm Suicide,1,9465279
FL,"Jan., 2009",2009,1,F,14,Firearm Suicide,1,9534289
FL,"Feb., 2009",2009,2,F,17,Firearm Suicide,1,9534289
FL,"Mar., 2009",2009,3,F,18,Firearm Suicide,1,9534289
FL,"Apr., 2009",2009,4,F,20,Firearm Suicide,1,9534289
FL,"May, 2009",2009,5,F,13,Firearm Suicide,1,9534289
FL,"Jun., 2009",2009,6,F,18,Firearm Suicide,1,9534289
FL,"Jul., 2009",2009,7,F,24,Firearm Suicide,1,9534289
FL,"Aug., 2009",2009,8,F,21,Firearm Suicide,1,9534289
FL,"Sep., 2009",2009,9,F,21,Firearm Suicide,1,9534289
FL,"Oct., 2009",2009,10,F,17,Firearm Suicide,1,9534289
FL,"Nov., 2009",2009,11,F,15,Firearm Suicide,1,9534289
FL,"Dec., 2009",2009,12,F,17,Firearm Suicide,1,9534289
FL,"Jan., 2010",2010,1,F,16,Firearm Suicide,1,9635191
FL,"Feb., 2010",2010,2,F,18,Firearm Suicide,1,9635191
FL,"Mar., 2010",2010,3,F,19,Firearm Suicide,1,9635191
FL,"Apr., 2010",2010,4,F,18,Firearm Suicide,1,9635191
FL,"May, 2010",2010,5,F,14,Firearm Suicide,1,9635191
FL,"Jun., 2010",2010,6,F,22,Firearm Suicide,1,9635191
FL,"Jul., 2010",2010,7,F,17,Firearm Suicide,1,9635191
FL,"Aug., 2010",2010,8,F,15,Firearm Suicide,1,9635191
FL,"Sep., 2010",2010,9,F,16,Firearm Suicide,1,9635191
FL,"Oct., 2010",2010,10,F,29,Firearm Suicide,1,9635191
FL,"Nov., 2010",2010,11,F,20,Firearm Suicide,1,9635191
FL,"Dec., 2010",2010,12,F,20,Firearm Suicide,1,9635191
FL,"Jan., 2011",2011,1,F,20,Firearm Suicide,1,9760894
FL,"Feb., 2011",2011,2,F,13,Firearm Suicide,1,9760894
FL,"Mar., 2011",2011,3,F,24,Firearm Suicide,1,9760894
FL,"Apr., 2011",2011,4,F,25,Firearm Suicide,1,9760894
FL,"May, 2011",2011,5,F,18,Firearm Suicide,1,9760894
FL,"Jun., 2011",2011,6,F,,Firearm Suicide,1,9760894
FL,"Jul., 2011",2011,7,F,13,Firearm Suicide,1,9760894
FL,"Aug., 2011",2011,8,F,20,Firearm Suicide,1,9760894
FL,"Sep., 2011",2011,9,F,15,Firearm Suicide,1,9760894
FL,"Oct., 2011",2011,10,F,18,Firearm Suicide,1,9760894
FL,"Nov., 2011",2011,11,F,17,Firearm Suicide,1,9760894
FL,"Dec., 2011",2011,12,F,11,Firearm Suicide,1,9760894
FL,"Jan., 2012",2012,1,F,19,Firearm Suicide,1,9889174
FL,"Feb., 2012",2012,2,F,23,Firearm Suicide,1,9889174
FL,"Mar., 2012",2012,3,F,18,Firearm Suicide,1,9889174
FL,"Apr., 2012",2012,4,F,19,Firearm Suicide,1,9889174
FL,"May, 2012",2012,5,F,33,Firearm Suicide,1,9889174
FL,"Jun., 2012",2012,6,F,22,Firearm Suicide,1,9889174
FL,"Jul., 2012",2012,7,F,21,Firearm Suicide,1,9889174
FL,"Aug., 2012",2012,8,F,24,Firearm Suicide,1,9889174
FL,"Sep., 2012",2012,9,F,20,Firearm Suicide,1,9889174
FL,"Oct., 2012",2012,10,F,21,Firearm Suicide,1,9889174
FL,"Nov., 2012",2012,11,F,22,Firearm Suicide,1,9889174
FL,"Dec., 2012",2012,12,F,17,Firearm Suicide,1,9889174
FL,"Jan., 2013",2013,1,F,18,Firearm Suicide,1,10009629
FL,"Feb., 2013",2013,2,F,17,Firearm Suicide,1,10009629
FL,"Mar., 2013",2013,3,F,25,Firearm Suicide,1,10009629
FL,"Apr., 2013",2013,4,F,28,Firearm Suicide,1,10009629
FL,"May, 2013",2013,5,F,28,Firearm Suicide,1,10009629
FL,"Jun., 2013",2013,6,F,28,Firearm Suicide,1,10009629
FL,"Jul., 2013",2013,7,F,25,Firearm Suicide,1,10009629
FL,"Aug., 2013",2013,8,F,19,Firearm Suicide,1,10009629
FL,"Sep., 2013",2013,9,F,21,Firearm Suicide,1,10009629
FL,"Oct., 2013",2013,10,F,18,Firearm Suicide,1,10009629
FL,"Nov., 2013",2013,11,F,19,Firearm Suicide,1,10009629
FL,"Dec., 2013",2013,12,F,17,Firearm Suicide,1,10009629
FL,"Jan., 2014",2014,1,F,18,Firearm Suicide,1,10167970
FL,"Feb., 2014",2014,2,F,16,Firearm Suicide,1,10167970
FL,"Mar., 2014",2014,3,F,18,Firearm Suicide,1,10167970
FL,"Apr., 2014",2014,4,F,20,Firearm Suicide,1,10167970
FL,"May, 2014",2014,5,F,16,Firearm Suicide,1,10167970
FL,"Jun., 2014",2014,6,F,14,Firearm Suicide,1,10167970
FL,"Jul., 2014",2014,7,F,20,Firearm Suicide,1,10167970
FL,"Aug., 2014",2014,8,F,31,Firearm Suicide,1,10167970
FL,"Sep., 2014",2014,9,F,19,Firearm Suicide,1,10167970
FL,"Oct., 2014",2014,10,F,18,Firearm Suicide,1,10167970
FL,"Nov., 2014",2014,11,F,19,Firearm Suicide,1,10167970
FL,"Dec., 2014",2014,12,F,17,Firearm Suicide,1,10167970
FL,"Jan., 2015",2015,1,F,16,Firearm Suicide,1,10351307
FL,"Feb., 2015",2015,2,F,24,Firearm Suicide,1,10351307
FL,"Mar., 2015",2015,3,F,20,Firearm Suicide,1,10351307
FL,"Apr., 2015",2015,4,F,23,Firearm Suicide,1,10351307
FL,"May, 2015",2015,5,F,27,Firearm Suicide,1,10351307
FL,"Jun., 2015",2015,6,F,13,Firearm Suicide,1,10351307
FL,"Jul., 2015",2015,7,F,19,Firearm Suicide,1,10351307
FL,"Aug., 2015",2015,8,F,22,Firearm Suicide,1,10351307
FL,"Sep., 2015",2015,9,F,11,Firearm Suicide,1,10351307
FL,"Oct., 2015",2015,10,F,17,Firearm Suicide,1,10351307
FL,"Nov., 2015",2015,11,F,23,Firearm Suicide,1,10351307
FL,"Dec., 2015",2015,12,F,26,Firearm Suicide,1,10351307
FL,"Jan., 2016",2016,1,F,17,Firearm Suicide,1,10542288
FL,"Feb., 2016",2016,2,F,14,Firearm Suicide,1,10542288
FL,"Mar., 2016",2016,3,F,19,Firearm Suicide,1,10542288
FL,"Apr., 2016",2016,4,F,25,Firearm Suicide,1,10542288
FL,"May, 2016",2016,5,F,25,Firearm Suicide,1,10542288
FL,"Jun., 2016",2016,6,F,22,Firearm Suicide,1,10542288
FL,"Jul., 2016",2016,7,F,27,Firearm Suicide,1,10542288
FL,"Aug., 2016",2016,8,F,23,Firearm Suicide,1,10542288
FL,"Sep., 2016",2016,9,F,26,Firearm Suicide,1,10542288
FL,"Oct., 2016",2016,10,F,30,Firearm Suicide,1,10542288
FL,"Nov., 2016",2016,11,F,26,Firearm Suicide,1,10542288
FL,"Dec., 2016",2016,12,F,24,Firearm Suicide,1,10542288
FL,"Jan., 1999",1999,1,M,83,Firearm Suicide,1,7810792
FL,"Feb., 1999",1999,2,M,79,Firearm Suicide,1,7810792
FL,"Mar., 1999",1999,3,M,81,Firearm Suicide,1,7810792
FL,"Apr., 1999",1999,4,M,80,Firearm Suicide,1,7810792
FL,"May, 1999",1999,5,M,77,Firearm Suicide,1,7810792
FL,"Jun., 1999",1999,6,M,72,Firearm Suicide,1,7810792
FL,"Jul., 1999",1999,7,M,88,Firearm Suicide,1,7810792
FL,"Aug., 1999",1999,8,M,88,Firearm Suicide,1,7810792
FL,"Sep., 1999",1999,9,M,65,Firearm Suicide,1,7810792
FL,"Oct., 1999",1999,10,M,94,Firearm Suicide,1,7810792
FL,"Nov., 1999",1999,11,M,74,Firearm Suicide,1,7810792
FL,"Dec., 1999",1999,12,M,69,Firearm Suicide,1,7810792
FL,"Jan., 2000",2000,1,M,99,Firearm Suicide,1,7830201
FL,"Feb., 2000",2000,2,M,82,Firearm Suicide,1,7830201
FL,"Mar., 2000",2000,3,M,69,Firearm Suicide,1,7830201
FL,"Apr., 2000",2000,4,M,81,Firearm Suicide,1,7830201
FL,"May, 2000",2000,5,M,86,Firearm Suicide,1,7830201
FL,"Jun., 2000",2000,6,M,91,Firearm Suicide,1,7830201
FL,"Jul., 2000",2000,7,M,74,Firearm Suicide,1,7830201
FL,"Aug., 2000",2000,8,M,98,Firearm Suicide,1,7830201
FL,"Sep., 2000",2000,9,M,87,Firearm Suicide,1,7830201
FL,"Oct., 2000",2000,10,M,78,Firearm Suicide,1,7830201
FL,"Nov., 2000",2000,11,M,73,Firearm Suicide,1,7830201
FL,"Dec., 2000",2000,12,M,99,Firearm Suicide,1,7830201
FL,"Jan., 2001",2001,1,M,93,Firearm Suicide,1,7984190
FL,"Feb., 2001",2001,2,M,78,Firearm Suicide,1,7984190
FL,"Mar., 2001",2001,3,M,91,Firearm Suicide,1,7984190
FL,"Apr., 2001",2001,4,M,64,Firearm Suicide,1,7984190
FL,"May, 2001",2001,5,M,98,Firearm Suicide,1,7984190
FL,"Jun., 2001",2001,6,M,79,Firearm Suicide,1,7984190
FL,"Jul., 2001",2001,7,M,80,Firearm Suicide,1,7984190
FL,"Aug., 2001",2001,8,M,88,Firearm Suicide,1,7984190
FL,"Sep., 2001",2001,9,M,90,Firearm Suicide,1,7984190
FL,"Oct., 2001",2001,10,M,96,Firearm Suicide,1,7984190
FL,"Nov., 2001",2001,11,M,89,Firearm Suicide,1,7984190
FL,"Dec., 2001",2001,12,M,92,Firearm Suicide,1,7984190
FL,"Jan., 2002",2002,1,M,97,Firearm Suicide,1,8147636
FL,"Feb., 2002",2002,2,M,73,Firearm Suicide,1,8147636
FL,"Mar., 2002",2002,3,M,98,Firearm Suicide,1,8147636
FL,"Apr., 2002",2002,4,M,96,Firearm Suicide,1,8147636
FL,"May, 2002",2002,5,M,79,Firearm Suicide,1,8147636
FL,"Jun., 2002",2002,6,M,89,Firearm Suicide,1,8147636
FL,"Jul., 2002",2002,7,M,75,Firearm Suicide,1,8147636
FL,"Aug., 2002",2002,8,M,99,Firearm Suicide,1,8147636
FL,"Sep., 2002",2002,9,M,102,Firearm Suicide,1,8147636
FL,"Oct., 2002",2002,10,M,80,Firearm Suicide,1,8147636
FL,"Nov., 2002",2002,11,M,77,Firearm Suicide,1,8147636
FL,"Dec., 2002",2002,12,M,74,Firearm Suicide,1,8147636
FL,"Jan., 2003",2003,1,M,104,Firearm Suicide,1,8306512
FL,"Feb., 2003",2003,2,M,76,Firearm Suicide,1,8306512
FL,"Mar., 2003",2003,3,M,99,Firearm Suicide,1,8306512
FL,"Apr., 2003",2003,4,M,107,Firearm Suicide,1,8306512
FL,"May, 2003",2003,5,M,107,Firearm Suicide,1,8306512
FL,"Jun., 2003",2003,6,M,106,Firearm Suicide,1,8306512
FL,"Jul., 2003",2003,7,M,94,Firearm Suicide,1,8306512
FL,"Aug., 2003",2003,8,M,90,Firearm Suicide,1,8306512
FL,"Sep., 2003",2003,9,M,66,Firearm Suicide,1,8306512
FL,"Oct., 2003",2003,10,M,86,Firearm Suicide,1,8306512
FL,"Nov., 2003",2003,11,M,68,Firearm Suicide,1,8306512
FL,"Dec., 2003",2003,12,M,74,Firearm Suicide,1,8306512
FL,"Jan., 2004",2004,1,M,79,Firearm Suicide,1,8512871
FL,"Feb., 2004",2004,2,M,95,Firearm Suicide,1,8512871
FL,"Mar., 2004",2004,3,M,79,Firearm Suicide,1,8512871
FL,"Apr., 2004",2004,4,M,69,Firearm Suicide,1,8512871
FL,"May, 2004",2004,5,M,89,Firearm Suicide,1,8512871
FL,"Jun., 2004",2004,6,M,83,Firearm Suicide,1,8512871
FL,"Jul., 2004",2004,7,M,72,Firearm Suicide,1,8512871
FL,"Aug., 2004",2004,8,M,83,Firearm Suicide,1,8512871
FL,"Sep., 2004",2004,9,M,89,Firearm Suicide,1,8512871
FL,"Oct., 2004",2004,10,M,83,Firearm Suicide,1,8512871
FL,"Nov., 2004",2004,11,M,97,Firearm Suicide,1,8512871
FL,"Dec., 2004",2004,12,M,76,Firearm Suicide,1,8512871
FL,"Jan., 2005",2005,1,M,69,Firearm Suicide,1,8724088
FL,"Feb., 2005",2005,2,M,66,Firearm Suicide,1,8724088
FL,"Mar., 2005",2005,3,M,82,Firearm Suicide,1,8724088
FL,"Apr., 2005",2005,4,M,88,Firearm Suicide,1,8724088
FL,"May, 2005",2005,5,M,75,Firearm Suicide,1,8724088
FL,"Jun., 2005",2005,6,M,80,Firearm Suicide,1,8724088
FL,"Jul., 2005",2005,7,M,94,Firearm Suicide,1,8724088
FL,"Aug., 2005",2005,8,M,92,Firearm Suicide,1,8724088
FL,"Sep., 2005",2005,9,M,86,Firearm Suicide,1,8724088
FL,"Oct., 2005",2005,10,M,80,Firearm Suicide,1,8724088
FL,"Nov., 2005",2005,11,M,73,Firearm Suicide,1,8724088
FL,"Dec., 2005",2005,12,M,96,Firearm Suicide,1,8724088
FL,"Jan., 2006",2006,1,M,91,Firearm Suicide,1,8886910
FL,"Feb., 2006",2006,2,M,58,Firearm Suicide,1,8886910
FL,"Mar., 2006",2006,3,M,78,Firearm Suicide,1,8886910
FL,"Apr., 2006",2006,4,M,98,Firearm Suicide,1,8886910
FL,"May, 2006",2006,5,M,94,Firearm Suicide,1,8886910
FL,"Jun., 2006",2006,6,M,108,Firearm Suicide,1,8886910
FL,"Jul., 2006",2006,7,M,83,Firearm Suicide,1,8886910
FL,"Aug., 2006",2006,8,M,76,Firearm Suicide,1,8886910
FL,"Sep., 2006",2006,9,M,83,Firearm Suicide,1,8886910
FL,"Oct., 2006",2006,10,M,92,Firearm Suicide,1,8886910
FL,"Nov., 2006",2006,11,M,91,Firearm Suicide,1,8886910
FL,"Dec., 2006",2006,12,M,94,Firearm Suicide,1,8886910
FL,"Jan., 2007",2007,1,M,99,Firearm Suicide,1,8989255
FL,"Feb., 2007",2007,2,M,81,Firearm Suicide,1,8989255
FL,"Mar., 2007",2007,3,M,83,Firearm Suicide,1,8989255
FL,"Apr., 2007",2007,4,M,93,Firearm Suicide,1,8989255
FL,"May, 2007",2007,5,M,93,Firearm Suicide,1,8989255
FL,"Jun., 2007",2007,6,M,98,Firearm Suicide,1,8989255
FL,"Jul., 2007",2007,7,M,93,Firearm Suicide,1,8989255
FL,"Aug., 2007",2007,8,M,82,Firearm Suicide,1,8989255
FL,"Sep., 2007",2007,9,M,104,Firearm Suicide,1,8989255
FL,"Oct., 2007",2007,10,M,96,Firearm Suicide,1,8989255
FL,"Nov., 2007",2007,11,M,90,Firearm Suicide,1,8989255
FL,"Dec., 2007",2007,12,M,87,Firearm Suicide,1,8989255
FL,"Jan., 2008",2008,1,M,109,Firearm Suicide,1,9062026
FL,"Feb., 2008",2008,2,M,99,Firearm Suicide,1,9062026
FL,"Mar., 2008",2008,3,M,94,Firearm Suicide,1,9062026
FL,"Apr., 2008",2008,4,M,100,Firearm Suicide,1,9062026
FL,"May, 2008",2008,5,M,113,Firearm Suicide,1,9062026
FL,"Jun., 2008",2008,6,M,95,Firearm Suicide,1,9062026
FL,"Jul., 2008",2008,7,M,92,Firearm Suicide,1,9062026
FL,"Aug., 2008",2008,8,M,82,Firearm Suicide,1,9062026
FL,"Sep., 2008",2008,9,M,103,Firearm Suicide,1,9062026
FL,"Oct., 2008",2008,10,M,104,Firearm Suicide,1,9062026
FL,"Nov., 2008",2008,11,M,81,Firearm Suicide,1,9062026
FL,"Dec., 2008",2008,12,M,114,Firearm Suicide,1,9062026
FL,"Jan., 2009",2009,1,M,109,Firearm Suicide,1,9118355
FL,"Feb., 2009",2009,2,M,101,Firearm Suicide,1,9118355
FL,"Mar., 2009",2009,3,M,103,Firearm Suicide,1,9118355
FL,"Apr., 2009",2009,4,M,96,Firearm Suicide,1,9118355
FL,"May, 2009",2009,5,M,122,Firearm Suicide,1,9118355
FL,"Jun., 2009",2009,6,M,117,Firearm Suicide,1,9118355
FL,"Jul., 2009",2009,7,M,116,Firearm Suicide,1,9118355
FL,"Aug., 2009",2009,8,M,104,Firearm Suicide,1,9118355
FL,"Sep., 2009",2009,9,M,109,Firearm Suicide,1,9118355
FL,"Oct., 2009",2009,10,M,93,Firearm Suicide,1,9118355
FL,"Nov., 2009",2009,11,M,95,Firearm Suicide,1,9118355
FL,"Dec., 2009",2009,12,M,92,Firearm Suicide,1,9118355
FL,"Jan., 2010",2010,1,M,120,Firearm Suicide,1,9213907
FL,"Feb., 2010",2010,2,M,74,Firearm Suicide,1,9213907
FL,"Mar., 2010",2010,3,M,91,Firearm Suicide,1,9213907
FL,"Apr., 2010",2010,4,M,83,Firearm Suicide,1,9213907
FL,"May, 2010",2010,5,M,92,Firearm Suicide,1,9213907
FL,"Jun., 2010",2010,6,M,110,Firearm Suicide,1,9213907
FL,"Jul., 2010",2010,7,M,108,Firearm Suicide,1,9213907
FL,"Aug., 2010",2010,8,M,120,Firearm Suicide,1,9213907
FL,"Sep., 2010",2010,9,M,110,Firearm Suicide,1,9213907
FL,"Oct., 2010",2010,10,M,113,Firearm Suicide,1,9213907
FL,"Nov., 2010",2010,11,M,106,Firearm Suicide,1,9213907
FL,"Dec., 2010",2010,12,M,103,Firearm Suicide,1,9213907
FL,"Jan., 2011",2011,1,M,96,Firearm Suicide,1,9336058
FL,"Feb., 2011",2011,2,M,78,Firearm Suicide,1,9336058
FL,"Mar., 2011",2011,3,M,137,Firearm Suicide,1,9336058
FL,"Apr., 2011",2011,4,M,100,Firearm Suicide,1,9336058
FL,"May, 2011",2011,5,M,107,Firearm Suicide,1,9336058
FL,"Jun., 2011",2011,6,M,100,Firearm Suicide,1,9336058
FL,"Jul., 2011",2011,7,M,118,Firearm Suicide,1,9336058
FL,"Aug., 2011",2011,8,M,137,Firearm Suicide,1,9336058
FL,"Sep., 2011",2011,9,M,103,Firearm Suicide,1,9336058
FL,"Oct., 2011",2011,10,M,108,Firearm Suicide,1,9336058
FL,"Nov., 2011",2011,11,M,106,Firearm Suicide,1,9336058
FL,"Dec., 2011",2011,12,M,98,Firearm Suicide,1,9336058
FL,"Jan., 2012",2012,1,M,99,Firearm Suicide,1,9454982
FL,"Feb., 2012",2012,2,M,84,Firearm Suicide,1,9454982
FL,"Mar., 2012",2012,3,M,102,Firearm Suicide,1,9454982
FL,"Apr., 2012",2012,4,M,100,Firearm Suicide,1,9454982
FL,"May, 2012",2012,5,M,136,Firearm Suicide,1,9454982
FL,"Jun., 2012",2012,6,M,117,Firearm Suicide,1,9454982
FL,"Jul., 2012",2012,7,M,107,Firearm Suicide,1,9454982
FL,"Aug., 2012",2012,8,M,124,Firearm Suicide,1,9454982
FL,"Sep., 2012",2012,9,M,115,Firearm Suicide,1,9454982
FL,"Oct., 2012",2012,10,M,108,Firearm Suicide,1,9454982
FL,"Nov., 2012",2012,11,M,105,Firearm Suicide,1,9454982
FL,"Dec., 2012",2012,12,M,94,Firearm Suicide,1,9454982
FL,"Jan., 2013",2013,1,M,120,Firearm Suicide,1,9572393
FL,"Feb., 2013",2013,2,M,94,Firearm Suicide,1,9572393
FL,"Mar., 2013",2013,3,M,96,Firearm Suicide,1,9572393
FL,"Apr., 2013",2013,4,M,110,Firearm Suicide,1,9572393
FL,"May, 2013",2013,5,M,106,Firearm Suicide,1,9572393
FL,"Jun., 2013",2013,6,M,124,Firearm Suicide,1,9572393
FL,"Jul., 2013",2013,7,M,117,Firearm Suicide,1,9572393
FL,"Aug., 2013",2013,8,M,101,Firearm Suicide,1,9572393
FL,"Sep., 2013",2013,9,M,110,Firearm Suicide,1,9572393
FL,"Oct., 2013",2013,10,M,122,Firearm Suicide,1,9572393
